# --- This is a generated file --- -*- toyunda -*-
{0}{0}{needed at beginning of file for file format recognition by mplayer}
# --- LYRICS - GENERATE AGAIN AFTER YOU EDIT ---
--%color 00FFFF 0000FF DDFF00
--%set style mikomi
--%set margin_before 50
--&ta&tta &hi&t&o&tsu &no &i&no&chi &wo &su&te &te
--&u&ma&re&ka&wa&tta &fu&ji&mi &no &ka&ra&da
--&te&tsu &no &a&ku&ma &wo &ta&ta&i &te &ku&da&ku
--&CA&SSHER&N &ga &ya&ra&ne&ba &da&re &ga &ya&ru
--&hi&bi&ke &CA&SSHERN!
{1311}{1315}|||                     ÿ     
{1311}{1331}||{c:$FFDDFF00}                   i        
{1311}{1331}||{c:$FFDDFF00}                  h         
{1311}{1331}||{c:$FFDDFF00}                 c          
{1315}{1320}||{c:$FF0000FF:$FFDDFF00}                        a   
{1315}{1320}||{c:$FF0000FF:$FFDDFF00}                       m    
{1315}{1320}|||                       ÿ   
{1315}{1331}||{c:$FFDDFF00}                      a     
{1315}{1331}||{c:$FFDDFF00}                     k      
{1320}{1331}||{c:$FF0000FF:$FFDDFF00}                           e
{1320}{1331}||{c:$FF0000FF:$FFDDFF00}                          s 
{1320}{1331}||{c:$FFDDFF00}                        a   
{1320}{1331}||{c:$FFDDFF00}                       m    
{1320}{1331}|||                          ÿ
{132}{138}||{c:$FF0000FF:$FFDDFF00}                     o       
{132}{138}||{c:$FF0000FF:$FFDDFF00}                    n        
{132}{138}|||                    ÿ       
{132}{148}||{c:$FFDDFF00}                  i          
{132}{148}||{c:$FFDDFF00}                 m           
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                           e
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                          s 
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                        a   
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                       m    
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                      a     
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                     k      
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                   i        
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                  h         
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                 c          
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}                u           
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}               b            
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}             o              
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}            w               
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}          i                 
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}         r                  
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}        a                   
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}       k                    
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}      i                     
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}    u                       
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}   r                        
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}  e                         
{1331}{1336}||{c:$FFDDFF00:$00DDFF00} o                          
{1331}{1336}||{c:$FFDDFF00:$00DDFF00}m                           
{1339}{1342}{c:$FF0000FF:$FFDDFF00}    N         
{1339}{1342}{c:$FF0000FF:$FFDDFF00}   E          
{1339}{1342}{c:$FF0000FF:$FFDDFF00}  I           
{1339}{1342}{c:$FF0000FF:$FFDDFF00} R            
{1339}{1342}{c:$FF0000FF:$FFDDFF00}F             
{1339}{1342}|ÿ            
{1342}{1376}{c:$FF0000FF:$FFDDFF00}       R      
{1342}{1376}{c:$FF0000FF:$FFDDFF00}      E       
{1342}{1376}{c:$FF0000FF:$FFDDFF00}     D        
{1342}{1376}|     ÿ       
{1342}{1405}{c:$FFDDFF00}    N         
{1342}{1405}{c:$FFDDFF00}   E          
{1342}{1405}{c:$FFDDFF00}  I           
{1342}{1405}{c:$FFDDFF00} R            
{1342}{1405}{c:$FFDDFF00}F             
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}                     N
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}                    R 
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}                   E  
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}                  H   
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}                 S    
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}                S     
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}               A      
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}              C       
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}            n         
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}           e          
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}          g           
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}         n            
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}        i             
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}       n              
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}     o                
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}    z                 
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}   n                  
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}  i                   
{1353}{1363}||{c:$0000FFFF:$FF00FFFF} h                    
{1353}{1363}||{c:$0000FFFF:$FF00FFFF}s                     
{1363}{1413}||{c:$FF00FFFF}   n                  
{1363}{1413}||{c:$FF00FFFF}  i                   
{1363}{1413}||{c:$FF00FFFF} h                    
{1363}{1413}||{c:$FF00FFFF}s                     
{1363}{1422}||{c:$FF00FFFF}     o                
{1363}{1422}||{c:$FF00FFFF}    z                 
{1363}{1432}||{c:$FF00FFFF}         n            
{1363}{1432}||{c:$FF00FFFF}        i             
{1363}{1432}||{c:$FF00FFFF}       n              
{1363}{1441}||{c:$FF00FFFF}            n         
{1363}{1441}||{c:$FF00FFFF}           e          
{1363}{1441}||{c:$FF00FFFF}          g           
{1363}{1451}||{c:$FF00FFFF}               A      
{1363}{1451}||{c:$FF00FFFF}              C       
{1363}{1456}||{c:$FF00FFFF}                     N
{1363}{1456}||{c:$FF00FFFF}                    R 
{1363}{1456}||{c:$FF00FFFF}                   E  
{1363}{1456}||{c:$FF00FFFF}                  H   
{1363}{1456}||{c:$FF00FFFF}                 S    
{1363}{1456}||{c:$FF00FFFF}                S     
{1376}{1405}{c:$FF0000FF:$FFDDFF00}             !
{1376}{1405}{c:$FF0000FF:$FFDDFF00}           T  
{1376}{1405}{c:$FF0000FF:$FFDDFF00}          E   
{1376}{1405}{c:$FF0000FF:$FFDDFF00}         J    
{1376}{1405}{c:$FFDDFF00}       R      
{1376}{1405}{c:$FFDDFF00}      E       
{1376}{1405}{c:$FFDDFF00}     D        
{1376}{1405}|         ÿ   
{138}{141}||{c:$FF0000FF:$FFDDFF00}                        a    
{138}{141}||{c:$FF0000FF:$FFDDFF00}                       k     
{138}{141}|||                       ÿ    
{138}{148}||{c:$FFDDFF00}                     o       
{138}{148}||{c:$FFDDFF00}                    n        
{1405}{1410}{c:$FFDDFF00:$00DDFF00}             !
{1405}{1410}{c:$FFDDFF00:$00DDFF00}           T  
{1405}{1410}{c:$FFDDFF00:$00DDFF00}          E   
{1405}{1410}{c:$FFDDFF00:$00DDFF00}         J    
{1405}{1410}{c:$FFDDFF00:$00DDFF00}       R      
{1405}{1410}{c:$FFDDFF00:$00DDFF00}      E       
{1405}{1410}{c:$FFDDFF00:$00DDFF00}     D        
{1405}{1410}{c:$FFDDFF00:$00DDFF00}    N         
{1405}{1410}{c:$FFDDFF00:$00DDFF00}   E          
{1405}{1410}{c:$FFDDFF00:$00DDFF00}  I           
{1405}{1410}{c:$FFDDFF00:$00DDFF00} R            
{1405}{1410}{c:$FFDDFF00:$00DDFF00}F             
{1413}{1422}||{c:$FF0000FF:$FFDDFF00}   n                  
{1413}{1422}||{c:$FF0000FF:$FFDDFF00}  i                   
{1413}{1422}||{c:$FF0000FF:$FFDDFF00} h                    
{1413}{1422}||{c:$FF0000FF:$FFDDFF00}s                     
{1413}{1422}|||ÿ                    
{141}{144}||{c:$FF0000FF:$FFDDFF00}                          a  
{141}{144}||{c:$FF0000FF:$FFDDFF00}                         r   
{141}{144}|||                         ÿ  
{141}{148}||{c:$FFDDFF00}                        a    
{141}{148}||{c:$FFDDFF00}                       k     
{1422}{1432}||{c:$FF0000FF:$FFDDFF00}     o                
{1422}{1432}||{c:$FF0000FF:$FFDDFF00}    z                 
{1422}{1432}|||    ÿ                
{1422}{1481}||{c:$FFDDFF00}   n                  
{1422}{1481}||{c:$FFDDFF00}  i                   
{1422}{1481}||{c:$FFDDFF00} h                    
{1422}{1481}||{c:$FFDDFF00}s                     
{1429}{1439}{c:$0000FFFF:$FF00FFFF}                N
{1429}{1439}{c:$0000FFFF:$FF00FFFF}               R 
{1429}{1439}{c:$0000FFFF:$FF00FFFF}              E  
{1429}{1439}{c:$0000FFFF:$FF00FFFF}             H   
{1429}{1439}{c:$0000FFFF:$FF00FFFF}            S    
{1429}{1439}{c:$0000FFFF:$FF00FFFF}           S     
{1429}{1439}{c:$0000FFFF:$FF00FFFF}          A      
{1429}{1439}{c:$0000FFFF:$FF00FFFF}         C       
{1429}{1439}{c:$0000FFFF:$FF00FFFF}       N         
{1429}{1439}{c:$0000FFFF:$FF00FFFF}      R          
{1429}{1439}{c:$0000FFFF:$FF00FFFF}     E           
{1429}{1439}{c:$0000FFFF:$FF00FFFF}    H            
{1429}{1439}{c:$0000FFFF:$FF00FFFF}   S             
{1429}{1439}{c:$0000FFFF:$FF00FFFF}  S              
{1429}{1439}{c:$0000FFFF:$FF00FFFF} A               
{1429}{1439}{c:$0000FFFF:$FF00FFFF}C                
{1432}{1441}||{c:$FF0000FF:$FFDDFF00}         n            
{1432}{1441}||{c:$FF0000FF:$FFDDFF00}        i             
{1432}{1441}||{c:$FF0000FF:$FFDDFF00}       n              
{1432}{1441}|||       ÿ             
{1432}{1481}||{c:$FFDDFF00}     o                
{1432}{1481}||{c:$FFDDFF00}    z                 
{1439}{1489}{c:$FF00FFFF} A               
{1439}{1489}{c:$FF00FFFF}C                
{1439}{1493}{c:$FF00FFFF}       N         
{1439}{1493}{c:$FF00FFFF}      R          
{1439}{1493}{c:$FF00FFFF}     E           
{1439}{1493}{c:$FF00FFFF}    H            
{1439}{1493}{c:$FF00FFFF}   S             
{1439}{1493}{c:$FF00FFFF}  S              
{1439}{1523}{c:$FF00FFFF}          A      
{1439}{1523}{c:$FF00FFFF}         C       
{1439}{1527}{c:$FF00FFFF}                N
{1439}{1527}{c:$FF00FFFF}               R 
{1439}{1527}{c:$FF00FFFF}              E  
{1439}{1527}{c:$FF00FFFF}             H   
{1439}{1527}{c:$FF00FFFF}            S    
{1439}{1527}{c:$FF00FFFF}           S     
{1441}{1451}||{c:$FF0000FF:$FFDDFF00}            n         
{1441}{1451}||{c:$FF0000FF:$FFDDFF00}           e          
{1441}{1451}||{c:$FF0000FF:$FFDDFF00}          g           
{1441}{1451}|||          ÿ          
{1441}{1481}||{c:$FFDDFF00}         n            
{1441}{1481}||{c:$FFDDFF00}        i             
{1441}{1481}||{c:$FFDDFF00}       n              
{144}{148}||{c:$FF0000FF:$FFDDFF00}                            a
{144}{148}||{c:$FF0000FF:$FFDDFF00}                           d 
{144}{148}||{c:$FFDDFF00}                          a  
{144}{148}||{c:$FFDDFF00}                         r   
{144}{148}|||                           ÿ
{1451}{1456}||{c:$FF0000FF:$FFDDFF00}               A      
{1451}{1456}||{c:$FF0000FF:$FFDDFF00}              C       
{1451}{1456}|||              ÿ      
{1451}{1481}||{c:$FFDDFF00}            n         
{1451}{1481}||{c:$FFDDFF00}           e          
{1451}{1481}||{c:$FFDDFF00}          g           
{1456}{1481}||{c:$FF0000FF:$FFDDFF00}                     N
{1456}{1481}||{c:$FF0000FF:$FFDDFF00}                    R 
{1456}{1481}||{c:$FF0000FF:$FFDDFF00}                   E  
{1456}{1481}||{c:$FF0000FF:$FFDDFF00}                  H   
{1456}{1481}||{c:$FF0000FF:$FFDDFF00}                 S    
{1456}{1481}||{c:$FF0000FF:$FFDDFF00}                S     
{1456}{1481}||{c:$FFDDFF00}               A      
{1456}{1481}||{c:$FFDDFF00}              C       
{1456}{1481}|||                ÿ    
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}                     N
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}                    R 
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}                   E  
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}                  H   
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}                 S    
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}                S     
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}               A      
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}              C       
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}            n         
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}           e          
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}          g           
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}         n            
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}        i             
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}       n              
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}     o                
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}    z                 
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}   n                  
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}  i                   
{1481}{1486}||{c:$FFDDFF00:$00DDFF00} h                    
{1481}{1486}||{c:$FFDDFF00:$00DDFF00}s                     
{1489}{1493}{c:$FF0000FF:$FFDDFF00} A               
{1489}{1493}{c:$FF0000FF:$FFDDFF00}C                
{1489}{1493}|ÿ               
{148}{153}||{c:$FFDDFF00:$00DDFF00}                            a
{148}{153}||{c:$FFDDFF00:$00DDFF00}                           d 
{148}{153}||{c:$FFDDFF00:$00DDFF00}                          a  
{148}{153}||{c:$FFDDFF00:$00DDFF00}                         r   
{148}{153}||{c:$FFDDFF00:$00DDFF00}                        a    
{148}{153}||{c:$FFDDFF00:$00DDFF00}                       k     
{148}{153}||{c:$FFDDFF00:$00DDFF00}                     o       
{148}{153}||{c:$FFDDFF00:$00DDFF00}                    n        
{148}{153}||{c:$FFDDFF00:$00DDFF00}                  i          
{148}{153}||{c:$FFDDFF00:$00DDFF00}                 m           
{148}{153}||{c:$FFDDFF00:$00DDFF00}                i            
{148}{153}||{c:$FFDDFF00:$00DDFF00}               j             
{148}{153}||{c:$FFDDFF00:$00DDFF00}              u              
{148}{153}||{c:$FFDDFF00:$00DDFF00}             f               
{148}{153}||{c:$FFDDFF00:$00DDFF00}           a                 
{148}{153}||{c:$FFDDFF00:$00DDFF00}          t                  
{148}{153}||{c:$FFDDFF00:$00DDFF00}         t                   
{148}{153}||{c:$FFDDFF00:$00DDFF00}        a                    
{148}{153}||{c:$FFDDFF00:$00DDFF00}       w                     
{148}{153}||{c:$FFDDFF00:$00DDFF00}      a                      
{148}{153}||{c:$FFDDFF00:$00DDFF00}     k                       
{148}{153}||{c:$FFDDFF00:$00DDFF00}    e                        
{148}{153}||{c:$FFDDFF00:$00DDFF00}   r                         
{148}{153}||{c:$FFDDFF00:$00DDFF00}  a                          
{148}{153}||{c:$FFDDFF00:$00DDFF00} m                           
{148}{153}||{c:$FFDDFF00:$00DDFF00}u                            
{1493}{1523}{c:$FF0000FF:$FFDDFF00}       N         
{1493}{1523}{c:$FF0000FF:$FFDDFF00}      R          
{1493}{1523}{c:$FF0000FF:$FFDDFF00}     E           
{1493}{1523}{c:$FF0000FF:$FFDDFF00}    H            
{1493}{1523}{c:$FF0000FF:$FFDDFF00}   S             
{1493}{1523}{c:$FF0000FF:$FFDDFF00}  S              
{1493}{1523}|  ÿ             
{1493}{1706}{c:$FFDDFF00} A               
{1493}{1706}{c:$FFDDFF00}C                
{1523}{1527}{c:$FF0000FF:$FFDDFF00}          A      
{1523}{1527}{c:$FF0000FF:$FFDDFF00}         C       
{1523}{1527}|         ÿ      
{1523}{1706}{c:$FFDDFF00}       N         
{1523}{1706}{c:$FFDDFF00}      R          
{1523}{1706}{c:$FFDDFF00}     E           
{1523}{1706}{c:$FFDDFF00}    H            
{1523}{1706}{c:$FFDDFF00}   S             
{1523}{1706}{c:$FFDDFF00}  S              
{1527}{1706}{c:$FF0000FF:$FFDDFF00}                N
{1527}{1706}{c:$FF0000FF:$FFDDFF00}               R 
{1527}{1706}{c:$FF0000FF:$FFDDFF00}              E  
{1527}{1706}{c:$FF0000FF:$FFDDFF00}             H   
{1527}{1706}{c:$FF0000FF:$FFDDFF00}            S    
{1527}{1706}{c:$FF0000FF:$FFDDFF00}           S     
{1527}{1706}{c:$FFDDFF00}          A      
{1527}{1706}{c:$FFDDFF00}         C       
{1527}{1706}|           ÿ    
{161}{163}{c:$FF0000FF:$FFDDFF00} e                               
{161}{163}{c:$FF0000FF:$FFDDFF00}t                                
{161}{163}|ÿ                               
{163}{166}{c:$FF0000FF:$FFDDFF00}    u                            
{163}{166}{c:$FF0000FF:$FFDDFF00}   s                             
{163}{166}{c:$FF0000FF:$FFDDFF00}  t                              
{163}{166}|  ÿ                             
{163}{221}{c:$FFDDFF00} e                               
{163}{221}{c:$FFDDFF00}t                                
{166}{172}{c:$FF0000FF:$FFDDFF00}       o                         
{166}{172}{c:$FF0000FF:$FFDDFF00}      n                          
{166}{172}|      ÿ                         
{166}{221}{c:$FFDDFF00}    u                            
{166}{221}{c:$FFDDFF00}   s                             
{166}{221}{c:$FFDDFF00}  t                              
{1706}{1711}{c:$FFDDFF00:$00DDFF00}                N
{1706}{1711}{c:$FFDDFF00:$00DDFF00}               R 
{1706}{1711}{c:$FFDDFF00:$00DDFF00}              E  
{1706}{1711}{c:$FFDDFF00:$00DDFF00}             H   
{1706}{1711}{c:$FFDDFF00:$00DDFF00}            S    
{1706}{1711}{c:$FFDDFF00:$00DDFF00}           S     
{1706}{1711}{c:$FFDDFF00:$00DDFF00}          A      
{1706}{1711}{c:$FFDDFF00:$00DDFF00}         C       
{1706}{1711}{c:$FFDDFF00:$00DDFF00}       N         
{1706}{1711}{c:$FFDDFF00:$00DDFF00}      R          
{1706}{1711}{c:$FFDDFF00:$00DDFF00}     E           
{1706}{1711}{c:$FFDDFF00:$00DDFF00}    H            
{1706}{1711}{c:$FFDDFF00:$00DDFF00}   S             
{1706}{1711}{c:$FFDDFF00:$00DDFF00}  S              
{1706}{1711}{c:$FFDDFF00:$00DDFF00} A               
{1706}{1711}{c:$FFDDFF00:$00DDFF00}C                
{172}{175}{c:$FF0000FF:$FFDDFF00}         a                       
{172}{175}|         ÿ                       
{172}{221}{c:$FFDDFF00}       o                         
{172}{221}{c:$FFDDFF00}      n                          
{175}{178}{c:$FF0000FF:$FFDDFF00}           u                     
{175}{178}{c:$FF0000FF:$FFDDFF00}          k                      
{175}{178}|          ÿ                     
{175}{185}||{c:$0000FFFF:$FF00FFFF}                                u
{175}{185}||{c:$0000FFFF:$FF00FFFF}                               r 
{175}{185}||{c:$0000FFFF:$FF00FFFF}                              a  
{175}{185}||{c:$0000FFFF:$FF00FFFF}                             y   
{175}{185}||{c:$0000FFFF:$FF00FFFF}                           a     
{175}{185}||{c:$0000FFFF:$FF00FFFF}                          g      
{175}{185}||{c:$0000FFFF:$FF00FFFF}                        e        
{175}{185}||{c:$0000FFFF:$FF00FFFF}                       r         
{175}{185}||{c:$0000FFFF:$FF00FFFF}                      a          
{175}{185}||{c:$0000FFFF:$FF00FFFF}                     d           
{175}{185}||{c:$0000FFFF:$FF00FFFF}                   a             
{175}{185}||{c:$0000FFFF:$FF00FFFF}                  b              
{175}{185}||{c:$0000FFFF:$FF00FFFF}                 e               
{175}{185}||{c:$0000FFFF:$FF00FFFF}                n                
{175}{185}||{c:$0000FFFF:$FF00FFFF}               a                 
{175}{185}||{c:$0000FFFF:$FF00FFFF}              r                  
{175}{185}||{c:$0000FFFF:$FF00FFFF}             a                   
{175}{185}||{c:$0000FFFF:$FF00FFFF}            y                    
{175}{185}||{c:$0000FFFF:$FF00FFFF}          a                      
{175}{185}||{c:$0000FFFF:$FF00FFFF}         g                       
{175}{185}||{c:$0000FFFF:$FF00FFFF}       N                         
{175}{185}||{c:$0000FFFF:$FF00FFFF}      R                          
{175}{185}||{c:$0000FFFF:$FF00FFFF}     E                           
{175}{185}||{c:$0000FFFF:$FF00FFFF}    H                            
{175}{185}||{c:$0000FFFF:$FF00FFFF}   S                             
{175}{185}||{c:$0000FFFF:$FF00FFFF}  S                              
{175}{185}||{c:$0000FFFF:$FF00FFFF} A                               
{175}{185}||{c:$0000FFFF:$FF00FFFF}C                                
{175}{221}{c:$FFDDFF00}         a                       
{178}{182}{c:$FF0000FF:$FFDDFF00}             a                   
{178}{182}{c:$FF0000FF:$FFDDFF00}            m                    
{178}{182}|            ÿ                   
{178}{221}{c:$FFDDFF00}           u                     
{178}{221}{c:$FFDDFF00}          k                      
{182}{188}{c:$FF0000FF:$FFDDFF00}                o                
{182}{188}{c:$FF0000FF:$FFDDFF00}               w                 
{182}{188}|               ÿ                
{182}{221}{c:$FFDDFF00}             a                   
{182}{221}{c:$FFDDFF00}            m                    
{185}{235}||{c:$FF00FFFF} A                               
{185}{235}||{c:$FF00FFFF}C                                
{185}{239}||{c:$FF00FFFF}      R                          
{185}{239}||{c:$FF00FFFF}     E                           
{185}{239}||{c:$FF00FFFF}    H                            
{185}{239}||{c:$FF00FFFF}   S                             
{185}{239}||{c:$FF00FFFF}  S                              
{185}{243}||{c:$FF00FFFF}       N                         
{185}{254}||{c:$FF00FFFF}          a                      
{185}{254}||{c:$FF00FFFF}         g                       
{185}{260}||{c:$FF00FFFF}             a                   
{185}{260}||{c:$FF00FFFF}            y                    
{185}{263}||{c:$FF00FFFF}               a                 
{185}{263}||{c:$FF00FFFF}              r                  
{185}{266}||{c:$FF00FFFF}                 e               
{185}{266}||{c:$FF00FFFF}                n                
{185}{269}||{c:$FF00FFFF}                   a             
{185}{269}||{c:$FF00FFFF}                  b              
{185}{277}||{c:$FF00FFFF}                      a          
{185}{277}||{c:$FF00FFFF}                     d           
{185}{281}||{c:$FF00FFFF}                        e        
{185}{281}||{c:$FF00FFFF}                       r         
{185}{288}||{c:$FF00FFFF}                           a     
{185}{288}||{c:$FF00FFFF}                          g      
{185}{296}||{c:$FF00FFFF}                              a  
{185}{296}||{c:$FF00FFFF}                             y   
{185}{299}||{c:$FF00FFFF}                                u
{185}{299}||{c:$FF00FFFF}                               r 
{188}{191}{c:$FF0000FF:$FFDDFF00}                   a             
{188}{191}{c:$FF0000FF:$FFDDFF00}                  t              
{188}{191}|                  ÿ             
{188}{221}{c:$FFDDFF00}                o                
{188}{221}{c:$FFDDFF00}               w                 
{191}{195}{c:$FF0000FF:$FFDDFF00}                     a           
{191}{195}{c:$FF0000FF:$FFDDFF00}                    t            
{191}{195}|                    ÿ           
{191}{221}{c:$FFDDFF00}                   a             
{191}{221}{c:$FFDDFF00}                  t              
{195}{202}{c:$FF0000FF:$FFDDFF00}                      i          
{195}{202}|                      ÿ         
{195}{221}{c:$FFDDFF00}                     a           
{195}{221}{c:$FFDDFF00}                    t            
{202}{208}{c:$FF0000FF:$FFDDFF00}                         e       
{202}{208}{c:$FF0000FF:$FFDDFF00}                        t        
{202}{208}|                        ÿ       
{202}{221}{c:$FFDDFF00}                      i          
{208}{212}{c:$FF0000FF:$FFDDFF00}                            u    
{208}{212}{c:$FF0000FF:$FFDDFF00}                           k     
{208}{212}|                           ÿ    
{208}{221}{c:$FFDDFF00}                         e       
{208}{221}{c:$FFDDFF00}                        t        
{212}{215}{c:$FF0000FF:$FFDDFF00}                              a  
{212}{215}{c:$FF0000FF:$FFDDFF00}                             d   
{212}{215}|                             ÿ  
{212}{221}{c:$FFDDFF00}                            u    
{212}{221}{c:$FFDDFF00}                           k     
{215}{221}{c:$FF0000FF:$FFDDFF00}                                u
{215}{221}{c:$FF0000FF:$FFDDFF00}                               k 
{215}{221}{c:$FFDDFF00}                              a  
{215}{221}{c:$FFDDFF00}                             d   
{215}{221}|                               ÿ
{21}{30}{c:$FF0000FF:$FFDDFF00} a                                
{21}{30}{c:$FF0000FF:$FFDDFF00}t                                 
{21}{30}|ÿ                                
{221}{226}{c:$FFDDFF00:$00DDFF00}                                u
{221}{226}{c:$FFDDFF00:$00DDFF00}                               k 
{221}{226}{c:$FFDDFF00:$00DDFF00}                              a  
{221}{226}{c:$FFDDFF00:$00DDFF00}                             d   
{221}{226}{c:$FFDDFF00:$00DDFF00}                            u    
{221}{226}{c:$FFDDFF00:$00DDFF00}                           k     
{221}{226}{c:$FFDDFF00:$00DDFF00}                         e       
{221}{226}{c:$FFDDFF00:$00DDFF00}                        t        
{221}{226}{c:$FFDDFF00:$00DDFF00}                      i          
{221}{226}{c:$FFDDFF00:$00DDFF00}                     a           
{221}{226}{c:$FFDDFF00:$00DDFF00}                    t            
{221}{226}{c:$FFDDFF00:$00DDFF00}                   a             
{221}{226}{c:$FFDDFF00:$00DDFF00}                  t              
{221}{226}{c:$FFDDFF00:$00DDFF00}                o                
{221}{226}{c:$FFDDFF00:$00DDFF00}               w                 
{221}{226}{c:$FFDDFF00:$00DDFF00}             a                   
{221}{226}{c:$FFDDFF00:$00DDFF00}            m                    
{221}{226}{c:$FFDDFF00:$00DDFF00}           u                     
{221}{226}{c:$FFDDFF00:$00DDFF00}          k                      
{221}{226}{c:$FFDDFF00:$00DDFF00}         a                       
{221}{226}{c:$FFDDFF00:$00DDFF00}       o                         
{221}{226}{c:$FFDDFF00:$00DDFF00}      n                          
{221}{226}{c:$FFDDFF00:$00DDFF00}    u                            
{221}{226}{c:$FFDDFF00:$00DDFF00}   s                             
{221}{226}{c:$FFDDFF00:$00DDFF00}  t                              
{221}{226}{c:$FFDDFF00:$00DDFF00} e                               
{221}{226}{c:$FFDDFF00:$00DDFF00}t                                
{235}{239}||{c:$FF0000FF:$FFDDFF00} A                               
{235}{239}||{c:$FF0000FF:$FFDDFF00}C                                
{235}{239}|||ÿ                               
{239}{243}||{c:$FF0000FF:$FFDDFF00}      R                          
{239}{243}||{c:$FF0000FF:$FFDDFF00}     E                           
{239}{243}||{c:$FF0000FF:$FFDDFF00}    H                            
{239}{243}||{c:$FF0000FF:$FFDDFF00}   S                             
{239}{243}||{c:$FF0000FF:$FFDDFF00}  S                              
{239}{243}|||  ÿ                             
{239}{305}||{c:$FFDDFF00} A                               
{239}{305}||{c:$FFDDFF00}C                                
{243}{254}||{c:$FF0000FF:$FFDDFF00}       N                         
{243}{254}|||       ÿ                        
{243}{305}||{c:$FFDDFF00}      R                          
{243}{305}||{c:$FFDDFF00}     E                           
{243}{305}||{c:$FFDDFF00}    H                            
{243}{305}||{c:$FFDDFF00}   S                             
{243}{305}||{c:$FFDDFF00}  S                              
{254}{260}||{c:$FF0000FF:$FFDDFF00}          a                      
{254}{260}||{c:$FF0000FF:$FFDDFF00}         g                       
{254}{260}|||         ÿ                      
{254}{305}||{c:$FFDDFF00}       N                         
{260}{263}||{c:$FF0000FF:$FFDDFF00}             a                   
{260}{263}||{c:$FF0000FF:$FFDDFF00}            y                    
{260}{263}|||            ÿ                   
{260}{305}||{c:$FFDDFF00}          a                      
{260}{305}||{c:$FFDDFF00}         g                       
{263}{266}||{c:$FF0000FF:$FFDDFF00}               a                 
{263}{266}||{c:$FF0000FF:$FFDDFF00}              r                  
{263}{266}|||              ÿ                 
{263}{305}||{c:$FFDDFF00}             a                   
{263}{305}||{c:$FFDDFF00}            y                    
{266}{269}||{c:$FF0000FF:$FFDDFF00}                 e               
{266}{269}||{c:$FF0000FF:$FFDDFF00}                n                
{266}{269}|||                ÿ               
{266}{305}||{c:$FFDDFF00}               a                 
{266}{305}||{c:$FFDDFF00}              r                  
